,county,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,est_population,california_flag
17418,Nevada,6/20/2021,30,100439,22,53151,7,44849,1,2439,9,6403,20,48073,10,54476,97466.00,California
17419,Nevada,6/21/2021,108,100547,49,53200,52,44901,7,2446,48,6401,57,48130,55,54531,97466.00,California
17420,Nevada,6/22/2021,171,100718,99,53299,60,44961,12,2458,73,6391,95,48225,85,54616,97466.00,California
17421,Nevada,6/23/2021,211,100929,139,53438,44,45005,28,2486,92,6391,119,48344,119,54735,97466.00,California
17422,Nevada,6/24/2021,179,101108,112,53550,48,45053,19,2505,63,6360,114,48458,83,54818,97466.00,California
17423,Nevada,6/25/2021,204,101312,136,53686,46,45099,22,2527,72,6323,131,48589,94,54912,97466.00,California
17424,Nevada,6/26/2021,86,101398,66,53752,17,45116,3,2530,33,6306,53,48642,36,54948,97466.00,California
17425,Nevada,6/27/2021,33,101431,15,53767,14,45130,4,2534,8,6293,25,48667,12,54960,97466.00,California
17426,Nevada,6/28/2021,168,101599,120,53887,28,45158,20,2554,70,6287,96,48763,90,55050,97466.00,California
17427,Nevada,6/29/2021,137,101736,79,53966,46,45204,12,2566,54,6274,79,48842,66,55116,97466.00,California
17428,Nevada,6/30/2021,177,101913,130,54096,41,45245,6,2572,57,6217,119,48961,62,55178,97466.00,California
17429,Nevada,7/1/2021,124,102037,82,54178,29,45274,13,2585,51,6209,72,49033,64,55242,97466.00,California
17430,Nevada,7/2/2021,148,102185,95,54273,39,45313,14,2599,75,6230,68,49101,89,55331,97466.00,California
17431,Nevada,7/3/2021,33,102218,15,54288,11,45324,7,2606,16,6236,17,49118,23,55354,97466.00,California
17432,Nevada,7/5/2021,44,102262,27,54315,11,45335,6,2612,16,6230,28,49146,22,55376,97466.00,California
17433,Nevada,7/6/2021,155,102417,93,54408,45,45380,17,2629,59,6215,91,49237,76,55452,97466.00,California
17434,Nevada,7/7/2021,139,102556,92,54500,34,45414,13,2642,48,6187,89,49326,61,55513,97466.00,California
17435,Nevada,7/8/2021,150,102706,90,54590,45,45459,15,2657,72,6197,77,49403,87,55600,97466.00,California
17436,Nevada,7/9/2021,141,102847,79,54669,45,45504,17,2674,53,6179,88,49491,70,55670,97466.00,California
17437,Nevada,7/10/2021,43,102890,32,54701,7,45511,4,2678,20,6179,23,49514,23,55693,97466.00,California
17438,Nevada,7/11/2021,18,102908,11,54712,7,45518,0,2678,9,6179,9,49523,9,55702,97466.00,California
17439,Nevada,7/12/2021,88,102996,46,54758,36,45554,6,2684,54,6206,33,49556,60,55762,97466.00,California
17440,Nevada,7/13/2021,156,103152,115,54873,32,45586,9,2693,64,6189,90,49646,73,55835,97466.00,California
17441,Nevada,7/14/2021,155,103307,101,54974,37,45623,17,2710,66,6187,85,49731,83,55918,97466.00,California
17442,Nevada,7/15/2021,128,103435,95,55069,26,45649,7,2717,60,6186,67,49798,66,55984,97466.00,California
17443,Nevada,7/16/2021,128,103563,80,55149,44,45693,4,2721,58,6179,69,49867,62,56046,97466.00,California
17444,Nevada,7/17/2021,53,103616,38,55187,11,45704,4,2725,24,6182,29,49896,32,56078,97466.00,California
17445,Nevada,7/18/2021,31,103647,14,55201,15,45719,2,2727,18,6189,13,49909,20,56098,97466.00,California
17446,Nevada,7/19/2021,112,103759,74,55275,30,45749,8,2735,59,6204,52,49961,67,56165,97466.00,California
17447,Nevada,7/20/2021,150,103909,97,55372,44,45793,9,2744,85,6235,63,50024,94,56259,97466.00,California
17448,Nevada,7/21/2021,133,104042,93,55465,37,45830,3,2747,80,6270,48,50072,83,56342,97466.00,California
17449,Nevada,7/22/2021,193,104235,134,55599,46,45876,13,2760,107,6307,83,50155,120,56462,97466.00,California
17450,Nevada,7/23/2021,204,104439,137,55736,51,45927,16,2776,103,6328,98,50253,119,56581,97466.00,California
17451,Nevada,7/24/2021,61,104500,36,55772,21,45948,4,2780,38,6347,23,50276,42,56623,97466.00,California
17452,Nevada,7/25/2021,18,104518,10,55782,7,45955,1,2781,13,6356,5,50281,14,56637,97466.00,California
17453,Nevada,7/26/2021,127,104645,72,55854,46,46001,9,2790,74,6391,47,50328,82,56719,97466.00,California
17454,Nevada,7/27/2021,157,104802,103,55957,37,46038,17,2807,73,6402,79,50407,90,56809,97466.00,California
17455,Nevada,7/28/2021,137,104939,85,56042,46,46084,6,2813,82,6440,50,50457,88,56897,97466.00,California
17456,Nevada,7/29/2021,147,105086,95,56137,43,46127,9,2822,77,6462,64,50521,86,56983,97466.00,California
17457,Nevada,7/30/2021,190,105276,116,56253,61,46188,13,2835,128,6544,59,50580,141,57124,97466.00,California
17458,Nevada,7/31/2021,79,105355,46,56299,24,46212,9,2844,46,6567,31,50611,54,57178,97466.00,California
17459,Nevada,8/1/2021,37,105392,19,56318,18,46230,0,2844,31,6592,6,50617,31,57209,97466.00,California
17460,Nevada,8/2/2021,166,105558,104,56422,51,46281,11,2855,104,6648,59,50676,115,57324,97466.00,California
17461,Nevada,8/3/2021,185,105743,120,56542,48,46329,17,2872,118,6716,67,50743,135,57459,97466.00,California
17462,Nevada,8/4/2021,180,105923,117,56659,52,46381,11,2883,124,6800,51,50794,135,57594,97466.00,California
17463,Nevada,8/5/2021,151,106074,101,56760,37,46418,13,2896,81,6825,68,50862,93,57687,97466.00,California
17464,Nevada,8/6/2021,199,106273,122,56882,62,46480,15,2911,124,6893,71,50933,139,57826,97466.00,California
17465,Nevada,8/7/2021,77,106350,38,56920,34,46514,5,2916,55,6932,21,50954,60,57886,97466.00,California
17466,Nevada,8/8/2021,35,106385,20,56940,15,46529,0,2916,26,6949,9,50963,26,57912,97466.00,California
17467,Nevada,8/9/2021,202,106587,122,57062,57,46586,23,2939,112,7000,84,51047,135,58047,97466.00,California
17468,Nevada,8/10/2021,216,106803,145,57207,45,46631,26,2965,125,7061,89,51136,150,58197,97466.00,California
17469,Nevada,8/11/2021,161,106964,95,57302,60,46691,6,2971,112,7132,48,51184,119,58316,97466.00,California
17470,Nevada,8/12/2021,144,107108,94,57396,44,46735,6,2977,88,7174,52,51236,94,58410,97466.00,California
17471,Nevada,8/13/2021,201,107309,115,57511,73,46808,13,2990,135,7264,58,51294,148,58558,97466.00,California
17472,Nevada,8/14/2021,129,107438,61,57572,51,46859,17,3007,67,7298,49,51343,83,58641,97466.00,California
17473,Nevada,8/15/2021,80,107518,38,57610,39,46898,3,3010,49,7329,21,51364,52,58693,97466.00,California
17474,Nevada,8/16/2021,217,107735,128,57738,72,46970,17,3027,105,7355,96,51460,122,58815,97466.00,California
17475,Nevada,8/17/2021,194,107929,114,57852,61,47031,19,3046,83,7381,75,51535,101,58916,97466.00,California
17476,Nevada,8/18/2021,255,108184,147,57999,94,47125,14,3060,131,7431,95,51630,145,59061,97466.00,California
17477,Nevada,8/19/2021,247,108431,165,58164,75,47200,7,3067,129,7481,86,51716,136,59197,97466.00,California
17478,Nevada,8/20/2021,285,108716,152,58316,114,47314,19,3086,135,7521,114,51830,154,59351,97466.00,California
17479,Nevada,8/21/2021,173,108889,115,58431,52,47366,6,3092,97,7572,52,51882,103,59454,97466.00,California
17480,Nevada,8/22/2021,64,108953,34,58465,30,47396,0,3092,30,7583,19,51901,30,59484,97466.00,California
17481,Nevada,8/23/2021,256,109209,165,58630,76,47472,15,3107,109,7604,103,52004,124,59608,97466.00,California
17482,Nevada,8/24/2021,248,109457,165,58795,71,47543,12,3119,104,7621,99,52103,116,59724,97466.00,California
17483,Nevada,8/25/2021,211,109668,129,58924,69,47612,13,3132,96,7648,82,52185,109,59833,97466.00,California
17484,Nevada,8/26/2021,232,109900,148,59072,73,47685,11,3143,100,7659,100,52285,111,59944,97466.00,California
17485,Nevada,8/27/2021,242,110142,156,59228,77,47762,9,3152,101,7664,105,52390,110,60054,97466.00,California
17486,Nevada,8/28/2021,99,110241,60,59288,36,47798,3,3155,42,7664,45,52435,45,60099,97466.00,California
17487,Nevada,8/29/2021,67,110308,36,59324,30,47828,1,3156,32,7673,24,52459,33,60132,97466.00,California
17488,Nevada,8/30/2021,250,110558,151,59475,79,47907,20,3176,93,7667,119,52578,113,60245,97466.00,California
17489,Nevada,8/31/2021,187,110745,128,59603,51,47958,8,3184,65,7651,89,52667,73,60318,97466.00,California
17490,Nevada,9/1/2021,251,110996,137,59740,94,48052,20,3204,87,7639,119,52786,107,60425,97466.00,California
17491,Nevada,9/2/2021,215,111211,138,59878,63,48115,14,3218,79,7644,88,52874,93,60518,97466.00,California
17492,Nevada,9/3/2021,232,111443,156,60034,65,48180,11,3229,92,7636,111,52985,103,60621,97466.00,California
17493,Nevada,9/4/2021,69,111512,35,60069,34,48214,0,3229,27,7629,34,53019,27,60648,97466.00,California
17494,Nevada,9/5/2021,68,111580,55,60124,13,48227,0,3229,19,7604,44,53063,19,60667,97466.00,California
17495,Nevada,9/6/2021,26,111606,12,60136,11,48238,3,3232,8,7599,16,53079,11,60678,97466.00,California
17496,Nevada,9/7/2021,170,111776,100,60236,59,48297,11,3243,46,7545,111,53190,57,60735,97466.00,California
17497,Nevada,9/8/2021,203,111979,138,60374,64,48361,1,3244,63,7509,100,53290,64,60799,97466.00,California
17498,Nevada,9/9/2021,180,112159,123,60497,55,48416,2,3246,50,7468,93,53383,52,60851,97466.00,California
17499,Nevada,9/10/2021,212,112371,126,60623,73,48489,13,3259,71,7431,121,53504,84,60935,97466.00,California
17500,Nevada,9/11/2021,145,112516,97,60720,45,48534,3,3262,43,7382,95,53599,46,60981,97466.00,California
17501,Nevada,9/12/2021,58,112574,28,60748,29,48563,1,3263,21,7370,34,53633,22,61003,97466.00,California
17502,Nevada,9/13/2021,158,112732,95,60843,56,48619,7,3270,51,7337,90,53723,57,61060,97466.00,California
17503,Nevada,9/14/2021,155,112887,99,60942,48,48667,8,3278,56,7318,83,53806,64,61124,97466.00,California
17504,Nevada,9/15/2021,185,113072,104,61046,70,48737,11,3289,57,7275,110,53916,67,61191,97466.00,California
17505,Nevada,9/16/2021,154,113226,103,61149,46,48783,5,3294,36,7226,90,54006,41,61232,97466.00,California
17506,Nevada,9/17/2021,246,113472,154,61303,80,48863,12,3306,74,7154,158,54164,86,61318,97466.00,California
17507,Nevada,9/18/2021,66,113538,33,61336,32,48895,1,3307,19,7136,38,54202,20,61338,97466.00,California
17508,Nevada,9/19/2021,43,113581,28,61364,15,48910,0,3307,11,7122,25,54227,11,61349,97466.00,California
17509,Nevada,9/20/2021,140,113721,77,61441,54,48964,9,3316,36,7077,90,54317,45,61394,97466.00,California
17510,Nevada,9/21/2021,155,113876,85,61526,58,49022,12,3328,56,7061,84,54401,68,61462,97466.00,California
17511,Nevada,9/22/2021,148,114024,90,61616,48,49070,10,3338,50,7042,79,54480,60,61522,97466.00,California
17512,Nevada,9/23/2021,121,114145,87,61703,30,49100,4,3342,17,7001,62,54542,21,61543,97466.00,California
17513,Nevada,9/24/2021,199,114344,138,61841,47,49147,14,3356,31,6956,89,54631,44,61587,97466.00,California
17514,Nevada,9/25/2021,99,114443,81,61922,15,49162,3,3359,9,6927,41,54672,12,61599,97466.00,California
17515,Nevada,9/26/2021,66,114509,49,61971,17,49179,0,3359,14,6914,27,54699,14,61613,97466.00,California
17516,Nevada,9/27/2021,260,114769,205,62176,44,49223,11,3370,48,6925,48,54747,59,61672,97466.00,California
17517,Nevada,9/28/2021,155,114924,128,62304,21,49244,6,3376,27,6913,45,54792,33,61705,97466.00,California
17518,Nevada,9/29/2021,101,115025,78,62382,19,49263,4,3380,14,6896,35,54827,18,61723,97466.00,California
17519,Nevada,9/30/2021,61,115086,51,62433,3,49266,7,3387,4,6880,27,54854,11,61734,97466.00,California
17520,Orange,8/1/2020,1,1,1,1,0,0,0,0,1,1,0,0,1,1,3153764.00,California
17521,Orange,8/2/2020,1,2,1,2,0,0,0,0,1,2,0,0,1,2,3153764.00,California
17522,Orange,8/4/2020,1,3,0,2,1,1,0,0,1,3,0,0,1,3,3153764.00,California
17523,Orange,8/5/2020,3,6,3,5,0,1,0,0,3,6,0,0,3,6,3153764.00,California
17524,Orange,8/7/2020,1,7,1,6,0,1,0,0,1,7,0,0,1,7,3153764.00,California
17525,Orange,8/8/2020,1,8,1,7,0,1,0,0,1,8,0,0,1,8,3153764.00,California
17526,Orange,8/10/2020,1,9,1,8,0,1,0,0,1,9,0,0,1,9,3153764.00,California
17527,Orange,8/13/2020,4,13,3,11,1,2,0,0,4,13,0,0,4,13,3153764.00,California
17528,Orange,8/14/2020,1,14,0,11,1,3,0,0,1,14,0,0,1,14,3153764.00,California
17529,Orange,8/17/2020,1,15,0,11,1,4,0,0,1,15,0,0,1,15,3153764.00,California
17530,Orange,8/20/2020,2,17,2,13,0,4,0,0,2,17,0,0,2,17,3153764.00,California
17531,Orange,8/22/2020,1,18,1,14,0,4,0,0,1,18,0,0,1,18,3153764.00,California
17532,Orange,8/23/2020,1,19,1,15,0,4,0,0,0,17,1,1,0,18,3153764.00,California
17533,Orange,8/24/2020,1,20,1,16,0,4,0,0,1,18,0,1,1,19,3153764.00,California
17534,Orange,8/25/2020,2,22,1,17,1,5,0,0,2,20,0,1,2,21,3153764.00,California
17535,Orange,8/26/2020,5,27,3,20,2,7,0,0,4,23,1,2,4,25,3153764.00,California
17536,Orange,8/27/2020,4,31,4,24,0,7,0,0,2,23,2,4,2,27,3153764.00,California
17537,Orange,8/28/2020,5,36,4,28,1,8,0,0,4,26,1,5,4,31,3153764.00,California
17538,Orange,8/31/2020,2,38,2,30,0,8,0,0,1,26,1,6,1,32,3153764.00,California
17539,Orange,9/1/2020,10,48,8,38,2,10,0,0,8,32,2,8,8,40,3153764.00,California
17540,Orange,9/2/2020,2,50,2,40,0,10,0,0,1,32,1,9,1,41,3153764.00,California
17541,Orange,9/3/2020,5,55,4,44,1,11,0,0,4,35,1,10,4,45,3153764.00,California
17542,Orange,9/4/2020,5,60,5,49,0,11,0,0,5,40,0,10,5,50,3153764.00,California
17543,Orange,9/8/2020,2,62,1,50,1,12,0,0,1,40,1,11,1,51,3153764.00,California
17544,Orange,9/10/2020,1,63,0,50,1,13,0,0,0,39,1,12,0,51,3153764.00,California
17545,Orange,9/11/2020,3,66,3,53,0,13,0,0,1,38,2,14,1,52,3153764.00,California
17546,Orange,9/13/2020,1,67,1,54,0,13,0,0,1,39,0,14,1,53,3153764.00,California
17547,Orange,9/14/2020,3,70,2,56,1,14,0,0,1,38,2,16,1,54,3153764.00,California
17548,Orange,9/17/2020,6,76,5,61,1,15,0,0,4,40,2,18,4,58,3153764.00,California
17549,Orange,9/18/2020,5,81,5,66,0,15,0,0,3,41,2,20,3,61,3153764.00,California
17550,Orange,9/19/2020,2,83,2,68,0,15,0,0,2,43,0,20,2,63,3153764.00,California
17551,Orange,9/21/2020,2,85,1,69,1,16,0,0,1,43,1,21,1,64,3153764.00,California
17552,Orange,9/22/2020,7,92,5,74,2,18,0,0,3,42,4,25,3,67,3153764.00,California
17553,Orange,9/23/2020,4,96,3,77,1,19,0,0,1,40,3,28,1,68,3153764.00,California
17554,Orange,9/24/2020,4,100,4,81,0,19,0,0,1,38,3,31,1,69,3153764.00,California
17555,Orange,9/25/2020,7,107,7,88,0,19,0,0,1,33,6,37,1,70,3153764.00,California
17556,Orange,9/30/2020,1,108,0,88,1,20,0,0,1,34,0,37,1,71,3153764.00,California
17557,Orange,10/1/2020,4,112,1,89,3,23,0,0,2,34,2,39,2,73,3153764.00,California
17558,Orange,10/2/2020,1,113,1,90,0,23,0,0,0,33,1,40,0,73,3153764.00,California
17559,Orange,10/6/2020,2,115,0,90,1,24,1,1,0,32,2,42,1,74,3153764.00,California
17560,Orange,10/7/2020,1,116,1,91,0,24,0,1,0,31,1,43,0,74,3153764.00,California
17561,Orange,10/8/2020,3,119,3,94,0,24,0,1,0,28,3,46,0,74,3153764.00,California
17562,Orange,10/9/2020,1,120,1,95,0,24,0,1,0,27,1,47,0,74,3153764.00,California
17563,Orange,10/11/2020,1,121,0,95,0,24,1,2,0,27,1,48,1,75,3153764.00,California
17564,Orange,10/12/2020,1,122,1,96,0,24,0,2,0,26,1,49,0,75,3153764.00,California
17565,Orange,10/15/2020,1,123,1,97,0,24,0,2,0,25,1,50,0,75,3153764.00,California
17566,Orange,10/16/2020,3,126,2,99,0,24,1,3,1,25,2,52,2,77,3153764.00,California
17567,Orange,10/17/2020,2,128,1,100,1,25,0,3,2,27,0,52,2,79,3153764.00,California
17568,Orange,10/19/2020,1,129,1,101,0,25,0,3,1,28,0,52,1,80,3153764.00,California
17569,Orange,10/20/2020,1,130,0,101,1,26,0,3,1,29,0,52,1,81,3153764.00,California
17570,Orange,10/21/2020,2,132,2,103,0,26,0,3,2,31,0,52,2,83,3153764.00,California
17571,Orange,10/23/2020,3,135,3,106,0,26,0,3,3,34,0,52,3,86,3153764.00,California
17572,Orange,10/24/2020,2,137,2,108,0,26,0,3,2,36,0,52,2,88,3153764.00,California
17573,Orange,10/26/2020,2,139,2,110,0,26,0,3,1,36,1,53,1,89,3153764.00,California
17574,Orange,10/27/2020,1,140,0,110,1,27,0,3,1,37,0,53,1,90,3153764.00,California
17575,Orange,10/28/2020,1,141,0,110,1,28,0,3,1,38,0,53,1,91,3153764.00,California
17576,Orange,10/29/2020,1,142,0,110,0,28,1,4,0,38,1,54,1,92,3153764.00,California
17577,Orange,10/30/2020,1,143,0,110,0,28,1,5,0,38,1,55,1,93,3153764.00,California
17578,Orange,11/1/2020,8,151,5,115,1,29,2,7,6,44,2,57,8,101,3153764.00,California
17579,Orange,11/2/2020,2,153,0,115,2,31,0,7,2,46,0,57,2,103,3153764.00,California
17580,Orange,11/3/2020,2,155,1,116,1,32,0,7,2,48,0,57,2,105,3153764.00,California
17581,Orange,11/4/2020,2,157,0,116,0,32,2,9,0,48,2,59,2,107,3153764.00,California
17582,Orange,11/8/2020,1,158,0,116,0,32,1,10,0,48,1,60,1,108,3153764.00,California
17583,Orange,11/10/2020,2,160,0,116,0,32,2,12,0,48,2,62,2,110,3153764.00,California
17584,Orange,11/11/2020,2,162,1,117,0,32,1,13,0,47,2,64,1,111,3153764.00,California
17585,Orange,11/12/2020,2,164,2,119,0,32,0,13,0,45,2,66,0,111,3153764.00,California
17586,Orange,11/13/2020,5,169,4,123,0,32,1,14,0,41,5,71,1,112,3153764.00,California
17587,Orange,11/14/2020,2,171,1,124,0,32,1,15,1,42,1,72,2,114,3153764.00,California
17588,Orange,11/15/2020,3,174,0,124,0,32,3,18,0,42,3,75,3,117,3153764.00,California
17589,Orange,11/17/2020,1,175,1,125,0,32,0,18,1,43,0,75,1,118,3153764.00,California
17590,Orange,11/18/2020,4,179,0,125,1,33,3,21,1,44,3,78,4,122,3153764.00,California
17591,Orange,11/20/2020,4,183,1,126,0,33,3,24,1,45,3,81,4,126,3153764.00,California
17592,Orange,11/21/2020,3,186,3,129,0,33,0,24,3,48,0,81,3,129,3153764.00,California
17593,Orange,11/22/2020,3,189,1,130,0,33,2,26,0,47,3,84,2,131,3153764.00,California
17594,Orange,11/23/2020,3,192,2,132,0,33,1,27,2,49,1,85,3,134,3153764.00,California
17595,Orange,11/24/2020,3,195,0,132,0,33,3,30,0,49,3,88,3,137,3153764.00,California
17596,Orange,11/25/2020,1,196,0,132,1,34,0,30,1,50,0,88,1,138,3153764.00,California
17597,Orange,11/27/2020,6,202,1,133,1,35,4,34,2,52,4,92,6,144,3153764.00,California
17598,Orange,11/28/2020,1,203,1,134,0,35,0,34,0,51,1,93,0,144,3153764.00,California
17599,Orange,11/29/2020,1,204,0,134,1,36,0,34,0,50,1,94,0,144,3153764.00,California
17600,Orange,11/30/2020,8,212,0,134,3,39,5,39,2,51,6,100,7,151,3153764.00,California
17601,Orange,12/1/2020,72,284,49,183,19,58,4,43,61,107,11,111,67,218,3153764.00,California
17602,Orange,12/2/2020,4,288,4,187,0,58,0,43,4,111,0,111,4,222,3153764.00,California
17603,Orange,12/3/2020,6,294,4,191,2,60,0,43,5,116,1,112,6,228,3153764.00,California
17604,Orange,12/4/2020,10,304,2,193,1,61,7,50,3,119,7,119,10,238,3153764.00,California
17605,Orange,12/5/2020,5,309,2,195,1,62,2,52,3,122,2,121,5,243,3153764.00,California
17606,Orange,12/6/2020,1,310,0,195,1,63,0,52,1,123,0,121,1,244,3153764.00,California
17607,Orange,12/7/2020,10,320,8,203,1,64,1,53,8,131,2,123,10,254,3153764.00,California
17608,Orange,12/8/2020,13,333,4,207,1,65,8,61,5,136,8,131,13,267,3153764.00,California
17609,Orange,12/9/2020,5,338,3,210,1,66,1,62,4,140,1,132,5,272,3153764.00,California
17610,Orange,12/10/2020,7,345,0,210,3,69,4,66,3,143,4,136,7,279,3153764.00,California
17611,Orange,12/11/2020,7,352,3,213,1,70,3,69,4,147,3,139,7,286,3153764.00,California
17612,Orange,12/12/2020,1,353,0,213,0,70,1,70,0,147,1,140,1,287,3153764.00,California
17613,Orange,12/13/2020,3,356,1,214,2,72,0,70,3,150,0,140,3,290,3153764.00,California
17614,Orange,12/14/2020,9,365,4,218,4,76,1,71,8,158,1,141,9,299,3153764.00,California
17615,Orange,12/15/2020,28,393,20,238,3,79,5,76,23,181,5,146,28,327,3153764.00,California
17616,Orange,12/16/2020,438,831,438,676,0,79,0,76,436,616,2,148,437,764,3153764.00,California
17617,Orange,12/17/2020,3982,4813,3974,4650,4,83,4,80,3965,4576,11,159,3971,4735,3153764.00,California
17618,Orange,12/18/2020,5346,10159,5338,9988,8,91,0,80,5324,9891,13,172,5328,10063,3153764.00,California
17619,Orange,12/19/2020,2281,12440,2276,12264,5,96,0,80,2273,12160,5,177,2274,12337,3153764.00,California
17620,Orange,12/20/2020,2035,14475,2030,14294,4,100,1,81,2026,14181,6,183,2027,14364,3153764.00,California
17621,Orange,12/21/2020,4435,18910,4428,18722,7,107,0,81,4415,18584,14,197,4417,18781,3153764.00,California
